bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
exacta,2-4,0.0849366122728243,071120260420,27.4,False,1-4,2026-04-20,函館,7,132.72631762753858,100,False,0.0,-100.0,2車単
exacta,4-2,0.05362805479104001,071120260420,41.5,False,1-4,2026-04-20,函館,7,122.55642738281605,100,False,0.0,-100.0,2車単
quinella,2-3,0.03389222980739941,046320260420,65.5,False,3-4,2026-04-20,防府,4,121.9941052384661,100,False,0.0,-100.0,2車複
quinella_place,3-6,0.10269516232430058,037520260420,21.4,True,3-5|3-6|5-6,2026-04-20,松山,3,119.7676473740032,100,True,2140.0,2040.0,ワイド
quinella,3-4,0.25537024269276154,042320260420,8.5,False,3-5,2026-04-20,取手,4,117.06470628884729,100,False,0.0,-100.0,2車複
quinella,2-4,0.1385646670638643,071120260420,15.6,False,1-4,2026-04-20,函館,7,116.16088061962833,100,False,0.0,-100.0,2車複
trifecta,5-1-7,0.04454532312693017,027320260421,135.3,False,1-7-4,2026-04-21,小松島,2,502.6982219073653,200,False,0.0,-200.0,3連単
trifecta,5-7-1,0.04285297863354485,027320260421,136.0,False,1-7-4,2026-04-21,小松島,2,482.80050941620993,200,False,0.0,-200.0,3連単
trifecta,6-2-1,0.026597642335481796,123820260421,188.7,False,2-7-3,2026-04-21,静岡,12,401.89751087054145,200,False,0.0,-200.0,3連単
trifecta,7-2-1,0.027903511333659384,128420260421,168.1,False,2-9-8,2026-04-21,武雄,12,369.05802551881425,200,False,0.0,-200.0,3連単
trifecta,2-1-3,0.06928409825327506,091120260421,59.4,False,1-2-4,2026-04-21,函館,9,311.54754362445385,200,False,0.0,-200.0,3連単
trifecta,2-6-7,0.028573851055809115,123820260421,143.2,False,2-7-3,2026-04-21,静岡,12,309.1775471191865,200,False,0.0,-200.0,3連単
exacta,5-7,0.06504313368522283,027320260421,62.8,False,1-7,2026-04-21,小松島,2,308.4708795431993,200,False,0.0,-200.0,2車単
trifecta,7-1-2,0.03186862456070927,128420260421,123.2,False,2-9-8,2026-04-21,武雄,12,292.6214545879382,100,False,0.0,-100.0,3連単
trifecta,3-1-2,0.029344444835868205,091120260421,128.1,False,1-2-4,2026-04-21,函館,9,275.9023383474717,100,False,0.0,-100.0,3連単
trifecta,1-3-4,0.02792647096481326,072320260421,134.4,False,2-4-6,2026-04-21,取手,7,275.3317697670902,100,False,0.0,-100.0,3連単
exacta,6-2,0.05761440128550566,123820260421,56.4,False,2-7,2026-04-21,静岡,12,224.94522325025193,100,False,0.0,-100.0,2車単
exacta,2-6,0.08009912920488478,123820260421,40.4,False,2-7,2026-04-21,静岡,12,223.6004819877345,100,False,0.0,-100.0,2車単
trifecta,3-2-1,0.03778007446846787,024420260421,84.6,False,2-4-1,2026-04-21,大垣,2,219.6194300032382,100,False,0.0,-100.0,3連単
quinella,1-6,0.056314866096074605,091120260421,56.4,False,1-2,2026-04-21,函館,9,217.61584478186074,100,False,0.0,-100.0,2車複
exacta,7-2,0.051740236351508914,128420260421,60.8,False,2-9,2026-04-21,武雄,12,214.5806370171742,100,False,0.0,-100.0,2車単
quinella,2-6,0.13771353049039045,123820260421,22.8,False,2-7,2026-04-21,静岡,12,213.98684951809025,100,False,0.0,-100.0,2車複
trifecta,2-4-7,0.08204971955100476,027520260421,36.3,False,5-4-7,2026-04-21,松山,2,197.84048197014727,100,False,0.0,-100.0,3連単
exacta,5-1,0.06902331556728007,027320260421,42.3,False,1-7,2026-04-21,小松島,2,191.9686248495947,100,False,0.0,-100.0,2車単
trifecta,1-4-3,0.04960352888457061,072320260421,58.7,False,2-4-6,2026-04-21,取手,7,191.1727145524295,100,False,0.0,-100.0,3連単
exacta,1-4,0.03648710847807251,024420260421,75.9,False,2-4,2026-04-21,大垣,2,176.93715334857038,100,False,0.0,-100.0,2車単
trifecta,7-4-2,0.04177084843554364,027520260421,65.2,False,5-4-7,2026-04-21,松山,2,172.3459317997446,100,False,0.0,-100.0,3連単
trio,1-2-7,0.2118322687013509,128420260421,12.6,False,2-8-9,2026-04-21,武雄,12,166.90865856370215,100,False,0.0,-100.0,3連複
exacta,2-1,0.16528196227470182,091120260421,16.1,False,1-2,2026-04-21,函館,9,166.10395926226994,100,False,0.0,-100.0,2車単
exacta,3-1,0.04130520653271516,091120260421,62.9,False,1-2,2026-04-21,函館,9,159.80974909077835,100,False,0.0,-100.0,2車単
exacta,7-1,0.06725691505037734,128420260421,38.5,False,2-9,2026-04-21,武雄,12,158.93912294395278,100,False,0.0,-100.0,2車単
exacta,3-1,0.0316105615101056,024420260421,81.9,False,2-4,2026-04-21,大垣,2,158.89049876776488,100,False,0.0,-100.0,2車単
trifecta,3-1-2,0.023731745607960153,024420260421,107.1,False,2-4-1,2026-04-21,大垣,2,154.16699546125324,100,False,0.0,-100.0,3連単
exacta,1-4,0.2668296985861765,072320260421,8.1,False,2-4,2026-04-21,取手,7,116.13205585480296,100,False,0.0,-100.0,2車単
quinella,1-3,0.07611861649820673,072320260421,28.0,False,2-4,2026-04-21,取手,7,113.13212619497884,100,False,0.0,-100.0,2車複
trio,1-3-6,0.024191213233118136,091120260421,86.2,False,1-2-4,2026-04-21,函館,9,108.52825806947833,100,False,0.0,-100.0,3連複
trifecta,4-5-3,0.03190170645352381,113820260422,252.2,False,5-4-1,2026-04-22,静岡,11,704.5610367578705,300,False,0.0,-300.0,3連単
trifecta,1-7-2,0.05303202088714302,068120260422,131.1,False,1-2-3,2026-04-22,小倉,6,595.2497938304449,200,False,0.0,-200.0,3連単
exacta,3-4,0.03236583083954614,113820260422,208.6,False,5-4,2026-04-22,静岡,11,575.1512313129324,200,False,0.0,-200.0,2車単
trifecta,3-4-5,0.02370499124032555,113820260422,284.2,False,5-4-1,2026-04-22,静岡,11,573.695851050052,200,False,0.0,-200.0,3連単
trifecta,1-4-3,0.02662288548627031,042120260422,210.8,False,1-2-6,2026-04-22,弥彦,4,461.2104260505782,200,False,0.0,-200.0,3連単
exacta,4-3,0.027467562086381698,113820260422,201.7,False,5-4,2026-04-22,静岡,11,454.02072728231883,200,False,0.0,-200.0,2車単
trifecta,2-1-7,0.033503657370162844,068120260422,147.7,False,1-2-3,2026-04-22,小倉,6,394.84901935730517,200,False,0.0,-200.0,3連単
quinella,1-5,0.07476580065411866,042120260422,61.5,False,1-2,2026-04-22,弥彦,4,359.8096740228297,200,False,0.0,-200.0,2車複
quinella,3-4,0.059833392925927834,113820260422,72.8,False,4-5,2026-04-22,静岡,11,335.5871005007546,200,False,0.0,-200.0,2車複
exacta,1-5,0.04853365905635558,042120260422,89.3,False,1-2,2026-04-22,弥彦,4,333.4055753732553,200,False,0.0,-200.0,2車単
trio,1-3-5,0.060871078431268814,042120260422,68.7,False,1-2-6,2026-04-22,弥彦,4,318.1843088228168,200,False,0.0,-200.0,3連複
trifecta,7-2-6,0.022012841869627445,122220260422,184.9,False,7-6-1,2026-04-22,前橋,12,307.01744616941147,200,False,0.0,-200.0,3連単
trio,1-2-7,0.20862568120317082,068120260422,18.9,False,1-2-3,2026-04-22,小倉,6,294.30253747399286,100,False,0.0,-100.0,3連複
trifecta,7-2-4,0.021086955460800957,122220260422,179.2,False,7-6-1,2026-04-22,前橋,12,277.8782418575531,100,False,0.0,-100.0,3連単
quinella,3-6,0.03019765940339475,113820260422,119.9,False,4-5,2026-04-22,静岡,11,262.0699362467031,100,False,0.0,-100.0,2車複
trio,1-3-4,0.10706944564093977,042120260422,31.5,False,1-2-6,2026-04-22,弥彦,4,237.2687537689603,100,False,0.0,-100.0,3連複
exacta,4-1,0.024419373071869473,068120260422,128.2,False,1-2,2026-04-22,小倉,6,213.05636278136663,100,False,0.0,-100.0,2車単
quinella_place,2-7,0.2120324028748684,068120260422,14.7,False,1-2|1-3|2-3,2026-04-22,小倉,6,211.68763222605654,100,False,0.0,-100.0,ワイド
trifecta,4-7-5,0.043475663593621185,117520260422,70.0,False,2-7-3,2026-04-22,松山,11,204.3296451553483,100,False,0.0,-100.0,3連単
exacta,7-1,0.028574320503907798,068120260422,98.8,False,1-2,2026-04-22,小倉,6,182.31428657860903,100,False,0.0,-100.0,2車単
trifecta,7-4-5,0.024508702588461995,117520260422,114.3,False,2-7-3,2026-04-22,松山,11,180.13447058612059,100,False,0.0,-100.0,3連単
trifecta,7-5-2,0.021012440292328623,032820260422,126.6,False,7-2-3,2026-04-22,立川,3,166.01749410088038,100,False,0.0,-100.0,3連単
trifecta,7-2-5,0.05115916047412979,032820260422,50.4,False,7-2-3,2026-04-22,立川,3,157.84216878961413,100,False,0.0,-100.0,3連単
quinella_place,3-5,0.0754655223746793,042120260422,33.0,False,1-2|1-6|2-6,2026-04-22,弥彦,4,149.03622383644168,100,False,0.0,-100.0,ワイド
quinella_place,3-4,0.29703021281680203,113820260422,8.1,False,1-4|1-5|4-5,2026-04-22,静岡,11,140.59447238160962,100,False,0.0,-100.0,ワイド
trifecta,1-3-4,0.030415809244549345,042120260422,77.4,False,1-2-6,2026-04-22,弥彦,4,135.41836355281194,100,False,0.0,-100.0,3連単
exacta,1-4,0.08164855083823723,042120260422,27.1,False,1-2,2026-04-22,弥彦,4,121.2675727716229,100,False,0.0,-100.0,2車単
quinella,1-4,0.1024516571530009,068120260422,21.1,False,1-2,2026-04-22,小倉,6,116.17299659283194,100,False,0.0,-100.0,2車複
exacta,7-5,0.027280381503902613,032820260422,79.0,False,7-2,2026-04-22,立川,3,115.51501388083065,100,False,0.0,-100.0,2車単
trio,1-2-4,0.17790718453904958,068120260422,12.1,False,1-2-3,2026-04-22,小倉,6,115.26769329224997,100,False,0.0,-100.0,3連複
quinella_place,3-4,0.12887862693070432,042120260422,16.7,False,1-2|1-6|2-6,2026-04-22,弥彦,4,115.22730697427619,100,False,0.0,-100.0,ワイド
quinella,1-4,0.12746242120819487,042120260422,16.1,False,1-2,2026-04-22,弥彦,4,105.21449814519377,100,False,0.0,-100.0,2車複
trifecta,5-2-7,0.049693387957286596,036120260423,170.1,False,7-2-3,2026-04-23,玉野,3,745.284529153445,300,False,0.0,-300.0,3連単
trifecta,2-7-5,0.056160219745027155,036120260423,148.6,False,7-2-3,2026-04-23,玉野,3,734.5408654111035,300,False,0.0,-300.0,3連単
trio,2-5-7,0.26267924352148186,036120260423,24.2,False,2-3-7,2026-04-23,玉野,3,535.6837693219861,200,False,0.0,-200.0,3連複
exacta,5-7,0.03934162191247626,036120260423,137.5,False,7-2,2026-04-23,玉野,3,440.9473012965486,200,False,0.0,-200.0,2車単
trifecta,4-1-3,0.032321457012259476,018320260423,165.3,False,1-3-6,2026-04-23,久留米,1,434.2736844126492,200,False,0.0,-200.0,3連単
trifecta,1-3-9,0.020170949105054774,054220260423,253.8,False,9-1-4,2026-04-23,名古屋,5,411.93868828629024,200,False,0.0,-200.0,3連単
trifecta,4-3-1,0.02199661146070071,018320260423,230.8,False,1-3-6,2026-04-23,久留米,1,407.6817925129724,200,False,0.0,-200.0,3連単
quinella,5-7,0.07511017731448213,036120260423,62.5,False,2-7,2026-04-23,玉野,3,369.4386082155133,200,False,0.0,-200.0,2車複
quinella_place,5-7,0.3169550743684473,036120260423,14.3,False,2-3|2-7|3-7,2026-04-23,玉野,3,353.2457563468796,200,False,0.0,-200.0,ワイド
exacta,1-4,0.022157579294535632,054220260423,197.7,False,9-1,2026-04-23,名古屋,5,338.05534265296944,200,False,0.0,-200.0,2車単
quinella,1-4,0.039821924287209945,054220260423,103.4,False,1-9,2026-04-23,名古屋,5,311.75869712975083,200,False,0.0,-200.0,2車複
trifecta,1-9-4,0.021064371333999517,054220260423,189.2,False,9-1-4,2026-04-23,名古屋,5,298.53790563927083,100,False,0.0,-100.0,3連単
quinella,1-3,0.06522784329724107,054220260423,60.3,False,1-9,2026-04-23,名古屋,5,293.32389508236366,100,False,0.0,-100.0,2車複
trifecta,1-7-3,0.03207570915514991,015520260423,122.2,False,7-1-4,2026-04-23,和歌山,1,291.96516587593186,100,False,0.0,-100.0,3連単
exacta,2-7,0.10872902264010746,036120260423,32.9,False,7-2,2026-04-23,玉野,3,257.7184844859535,100,False,0.0,-100.0,2車単
exacta,1-3,0.03559975472184288,054220260423,100.0,False,9-1,2026-04-23,名古屋,5,255.99754721842882,100,False,0.0,-100.0,2車単
trifecta,5-4-1,0.025760069080625492,053520260423,133.7,False,5-2-3,2026-04-23,平塚,5,244.41212360796277,100,False,0.0,-100.0,3連単
exacta,4-7,0.04337131063893549,112220260423,76.1,False,1-3,2026-04-23,前橋,11,230.05567396229907,100,False,0.0,-100.0,2車単
trifecta,7-1-4,0.0247420532739766,013820260423,131.5,False,6-5-1,2026-04-23,静岡,1,225.35800055279225,100,False,0.0,-100.0,3連単
exacta,5-4,0.07965321359295757,053520260423,39.7,False,5-2,2026-04-23,平塚,5,216.2232579640416,100,False,0.0,-100.0,2車単
trifecta,4-7-1,0.02836856590437717,013820260423,109.1,False,6-5-1,2026-04-23,静岡,1,209.50105401675486,100,False,0.0,-100.0,3連単
trio,1-3-7,0.02077178466258519,054220260423,146.8,False,1-4-9,2026-04-23,名古屋,5,204.92979884675063,100,False,0.0,-100.0,3連複
exacta,4-1,0.08428932410667078,018320260423,35.0,False,1-3,2026-04-23,久留米,1,195.01263437334774,100,False,0.0,-100.0,2車単
trifecta,2-1-7,0.07135968505834457,072820260423,39.1,False,1-5-4,2026-04-23,立川,7,179.01636857812727,100,False,0.0,-100.0,3連単
quinella_place,2-7,0.432331133146944,036120260423,6.4,True,2-3|2-7|3-7,2026-04-23,玉野,3,176.69192521404415,100,True,640.0,540.0,ワイド
trio,2-3-6,0.05099896750254443,093820260423,53.9,False,3-4-7,2026-04-23,静岡,9,174.88443483871444,100,False,0.0,-100.0,3連複
trifecta,1-7-2,0.03608362507822954,015520260423,73.5,False,7-1-4,2026-04-23,和歌山,1,165.21464432498712,100,False,0.0,-100.0,3連単
trifecta,5-4-2,0.028088833148650565,053520260423,93.6,False,5-2-3,2026-04-23,平塚,5,162.91147827136925,100,False,0.0,-100.0,3連単
quinella,2-7,0.18007150003551098,036120260423,14.2,True,2-7,2026-04-23,玉野,3,155.7015300504256,100,True,1420.0,1320.0,2車複
exacta,7-3,0.07489854354341367,015520260423,32.7,False,7-1,2026-04-23,和歌山,1,144.91823738696272,100,False,0.0,-100.0,2車単
trifecta,2-7-3,0.0676066914018636,093820260423,35.8,False,7-3-4,2026-04-23,静岡,9,142.03195521867164,100,False,0.0,-100.0,3連単
exacta,3-2,0.0348777629123063,018320260423,68.1,False,1-3,2026-04-23,久留米,1,137.5175654328059,100,False,0.0,-100.0,2車単
exacta,2-1,0.10464036559800548,072820260423,22.2,False,1-5,2026-04-23,立川,7,132.30161162757216,100,False,0.0,-100.0,2車単
quinella_place,1-4,0.12425905428938729,054220260423,18.5,True,1-4|1-9|4-9,2026-04-23,名古屋,5,129.8792504353665,100,True,1850.0,1750.0,ワイド
trifecta,7-2-3,0.05543081164234356,093820260423,38.6,False,7-3-4,2026-04-23,静岡,9,113.96293293944612,100,False,0.0,-100.0,3連単
quinella,2-6,0.050038674169311195,093820260423,40.6,False,3-7,2026-04-23,静岡,9,103.15701712740344,100,False,0.0,-100.0,2車複
quinella,1-2,0.332282676954135,072820260423,6.1,False,1-5,2026-04-23,立川,7,102.69243294202232,100,False,0.0,-100.0,2車複
quinella_place,1-3,0.1876036323185531,015520260423,10.7,False,1-4|1-7|4-7,2026-04-23,和歌山,1,100.73588658085177,100,False,0.0,-100.0,ワイド
trifecta,1-7-2,0.03184491474833286,092220260424,230.7,False,5-1-7,2026-04-24,前橋,9,634.6621832440392,300,False,0.0,-300.0,3連単
trifecta,1-2-7,0.04801852200115427,092220260424,145.4,False,5-1-7,2026-04-24,前橋,9,598.1893098967831,200,False,0.0,-200.0,3連単
trifecta,2-7-6,0.03662733924794049,055520260424,162.0,False,3-7-2,2026-04-24,和歌山,5,493.36289581663596,200,False,0.0,-200.0,3連単
trifecta,5-2-1,0.021666222027220607,073120260424,265.3,False,2-4-3,2026-04-24,松戸,7,474.80487038216273,200,False,0.0,-200.0,3連単
trifecta,7-2-1,0.020053469575783297,073120260424,279.6,False,2-4-3,2026-04-24,松戸,7,460.69500933890106,200,False,0.0,-200.0,3連単
trio,1-2-7,0.1568177171345484,092220260424,34.6,False,1-5-7,2026-04-24,前橋,9,442.5893012855375,200,False,0.0,-200.0,3連複
trifecta,7-6-2,0.02867059060864522,055520260424,164.8,False,3-7-2,2026-04-24,和歌山,5,372.4913332304733,200,False,0.0,-200.0,3連単
trifecta,3-2-1,0.034708861978798335,058320260424,135.5,False,6-2-5,2026-04-24,久留米,5,370.30507981271745,200,False,0.0,-200.0,3連単
exacta,2-1,0.137595226571362,092220260424,31.9,False,5-1,2026-04-24,前橋,9,338.92877276264477,200,False,0.0,-200.0,2車単
exacta,1-7,0.02940512193653288,043520260424,144.6,False,7-4,2026-04-24,平塚,4,325.1980632022654,200,False,0.0,-200.0,2車単
trifecta,1-4-5,0.02331542564139244,036120260424,173.3,False,1-5-7,2026-04-24,玉野,3,304.056326365331,200,False,0.0,-200.0,3連単
trifecta,2-3-1,0.044847325517908466,058320260424,79.6,False,6-2-5,2026-04-24,久留米,5,256.98471112255135,100,False,0.0,-100.0,3連単
exacta,3-2,0.0531586002179126,058320260424,65.2,False,6-2,2026-04-24,久留米,5,246.59407342079015,100,False,0.0,-100.0,2車単
trio,1-2-7,0.08461010053676872,012120260424,39.0,False,3-4-6,2026-04-24,弥彦,1,229.979392093398,100,False,0.0,-100.0,3連複
quinella,2-7,0.03456312902048103,012120260424,93.2,False,4-6,2026-04-24,弥彦,1,222.12836247088325,100,False,0.0,-100.0,2車複
exacta,1-2,0.17581796625971402,058320260424,18.0,False,6-2,2026-04-24,久留米,5,216.4723392674852,100,False,0.0,-100.0,2車単
trifecta,7-1-3,0.06411519096667127,043520260424,48.9,False,7-4-5,2026-04-24,平塚,4,213.5232838270225,100,False,0.0,-100.0,3連単
quinella,1-4,0.10101778282973894,036120260424,30.9,False,1-5,2026-04-24,玉野,3,212.1449489438933,100,False,0.0,-100.0,2車複
exacta,1-2,0.2013289423388647,092220260424,15.1,False,5-1,2026-04-24,前橋,9,204.0067029316857,100,False,0.0,-100.0,2車単
trifecta,7-1-2,0.06597877983551188,043520260424,45.8,False,7-4-5,2026-04-24,平塚,4,202.1828116466444,100,False,0.0,-100.0,3連単
trifecta,1-4-2,0.02176668889477806,012120260424,132.8,False,6-4-3,2026-04-24,弥彦,1,189.06162852265265,100,False,0.0,-100.0,3連単
quinella,1-2,0.3389241689102267,092220260424,8.5,False,1-5,2026-04-24,前橋,9,188.0855435736927,100,False,0.0,-100.0,2車複
exacta,5-2,0.03494628805922743,073120260424,81.9,False,2-4,2026-04-24,松戸,7,186.21009920507262,100,False,0.0,-100.0,2車単
exacta,7-2,0.03264564200764699,073120260424,83.4,False,2-4,2026-04-24,松戸,7,172.2646543437759,100,False,0.0,-100.0,2車単
quinella,1-3,0.07745460338725024,036120260424,35.1,False,1-5,2026-04-24,玉野,3,171.86565788924835,100,False,0.0,-100.0,2車複
quinella,2-3,0.12184483514850034,058320260424,21.0,False,2-6,2026-04-24,久留米,5,155.8741538118507,100,False,0.0,-100.0,2車複
exacta,1-4,0.06147794331153199,036120260424,41.5,False,1-5,2026-04-24,玉野,3,155.13346474285777,100,False,0.0,-100.0,2車単
exacta,7-6,0.04962703264988773,055520260424,50.1,False,3-7,2026-04-24,和歌山,5,148.6314335759375,100,False,0.0,-100.0,2車単
trifecta,1-2-5,0.0215980569004087,028120260424,114.4,False,4-1-2,2026-04-24,小倉,2,147.08177094067554,100,False,0.0,-100.0,3連単
trifecta,5-2-1,0.023661041750405957,036120260424,104.1,False,1-5-7,2026-04-24,玉野,3,146.311444621726,100,False,0.0,-100.0,3連単
trio,1-3-7,0.041288526630287974,012120260424,58.9,False,3-4-6,2026-04-24,弥彦,1,143.18942185239615,100,False,0.0,-100.0,3連複
quinella,1-7,0.10101204909942094,092220260424,23.6,False,1-5,2026-04-24,前橋,9,138.38843587463342,100,False,0.0,-100.0,2車複
trifecta,1-2-7,0.021612902639773928,012120260424,110.0,False,6-4-3,2026-04-24,弥彦,1,137.74192903751322,100,False,0.0,-100.0,3連単
exacta,4-1,0.039539839518206964,036120260424,59.3,False,1-5,2026-04-24,玉野,3,134.47124834296727,100,False,0.0,-100.0,2車単
exacta,4-2,0.022373156602316244,055520260424,103.1,False,3-7,2026-04-24,和歌山,5,130.6672445698805,100,False,0.0,-100.0,2車単
trifecta,4-2-1,0.030707820899957116,028120260424,74.2,False,4-1-2,2026-04-24,小倉,2,127.8520310776818,100,False,0.0,-100.0,3連単
trifecta,4-5-1,0.025437734121753774,044220260424,87.9,False,4-3-1,2026-04-24,名古屋,4,123.59768293021567,100,False,0.0,-100.0,3連単
exacta,1-2,0.16771495956081534,028120260424,13.3,False,4-1,2026-04-24,小倉,2,123.06089621588443,100,False,0.0,-100.0,2車単
trio,1-2-3,0.3112251910296439,058320260424,7.0,False,2-5-6,2026-04-24,久留米,5,117.85763372075073,100,False,0.0,-100.0,3連複
exacta,7-1,0.20725561382119004,043520260424,10.4,False,7-4,2026-04-24,平塚,4,115.54583837403767,100,False,0.0,-100.0,2車単
trifecta,7-3-5,0.04349911815151704,012220260424,48.8,False,3-7-5,2026-04-24,前橋,1,112.27569657940313,100,False,0.0,-100.0,3連単
quinella,1-3,0.11229666403752905,012120260424,18.6,False,4-6,2026-04-24,弥彦,1,108.87179510980407,100,False,0.0,-100.0,2車複
quinella_place,2-7,0.11236904527104644,012120260424,18.5,False,3-4|3-6|4-6,2026-04-24,弥彦,1,107.88273375143591,100,False,0.0,-100.0,ワイド
quinella,1-5,0.028765178894382504,028120260424,70.6,False,1-4,2026-04-24,小倉,2,103.08216299434045,100,False,0.0,-100.0,2車複
trio,2-4-5,0.023087320621675053,028120260424,87.4,False,1-2-4,2026-04-24,小倉,2,101.78318223343999,100,False,0.0,-100.0,3連複
quinella_place,3-6,0.136328581719147,035320260425,82.5,False,1-2|1-5|2-5,2026-04-25,奈良,3,1024.7107991829628,400,False,0.0,-400.0,ワイド
